campaign_id,user_id,payment,updated,created_x,isUnpublished,isDeleted,isDraft,isApproved,isPublic,published,cash.available,cash.budget,product.available,product.budget,royalty.available,royalty.budget,equity.available,equity.budget,created_y,planLevel,lastActive,companySize,country,published_status,continued
60b109e5afc1760d6da939ee,60a7bf23f78fb50d4e5e9c21,"{'equity': {'budget': 0, 'available': False}, 'royalty': {'budget': 0, 'available': False}, 'product': {'budget': 300, 'available': True, 'requestCC': False}, 'cash': {'budget': 5000, 'available': True, 'minBudget': 100}, 'mediaProduction': True}",2021-05-28 15:22:00,2021-05-28 15:19:00,False,False,True,False,False,,True,5000,True,300,False,0.0,False,0.0,2021-05-21 14:09:00,0,2021-10-21 20:36:00,10 - 49 employees,Not Indicated,False,
5e9868466668230deca0fc30,5e87bbdf2b1f1c0db41cf68c,"{'cash': {'available': True, 'budget': 600}, 'product': {'available': False, 'budget': ''}, 'royalty': {'available': False, 'budget': 0}, 'equity': {'available': False, 'budget': 0}}",2020-04-16 18:53:00,2020-04-16 14:14:00,False,True,False,True,True,2020-04-16 14:27:00,True,600,False,,False,0.0,False,0.0,2020-04-03 22:42:00,0,2020-05-15 19:00:00,Not Indicated,United States,True,0 days 04:26:00
5feb5bfd7be06a0d6dd2b71d,5fea2d6d9657f90d541a9f1a,"{'equity': {'budget': 0, 'available': False}, 'royalty': {'budget': 0, 'available': False}, 'product': {'budget': 100, 'available': True, 'requestCC': False}, 'cash': {'budget': 250, 'available': True, 'minBudget': 1}}",2020-12-29 16:45:00,2020-12-29 16:40:00,True,False,False,True,False,2020-12-29 16:45:00,True,250,True,100,False,0.0,False,0.0,2020-12-28 19:09:00,0,2021-04-29 16:33:00,less than 10 employees,United States,True,0 days 00:00:00
5f74ef8c9328af14de7041aa,5f45774d821e0f188d80e0b9,"{'equity': {'budget': 0, 'available': False}, 'royalty': {'budget': 0, 'available': False}, 'product': {'budget': 5500, 'available': True, 'requestCC': True}, 'cash': {'budget': '', 'available': True}, 'mediaProduction': True}",2020-09-30 20:56:00,2020-09-30 20:50:00,True,False,False,False,True,,True,,True,5500,False,0.0,False,0.0,2020-08-25 20:40:00,0,2020-09-30 20:57:00,Not Indicated,Not Indicated,False,
5ec2fd4d8c68070dde85079b,5ec2c98b3993030ddd5ad3d7,"{'cash': {'available': True, 'budget': 100}, 'product': {'available': False, 'budget': 1}, 'royalty': {'available': True, 'budget': 70}, 'equity': {'available': False, 'budget': 0}}",2020-07-06 11:44:00,2020-05-18 21:25:00,False,True,False,True,True,2020-05-20 20:37:00,True,100,False,1,True,70.0,False,0.0,2020-05-18 17:44:00,0,2020-09-12 00:01:00,Not Indicated,United States,True,46 days 15:07:00
5d97dba4be1f5c0dccfb2517,5d97da560deda10ddda96637,"{'cash': {'available': True, 'budget': 5000}, 'product': {'available': False, 'budget': 100}, 'royalty': {'available': False, 'budget': 10}, 'equity': {'available': False, 'budget': 10}}",2019-10-04 23:54:00,2019-10-04 23:54:00,False,False,True,False,False,,True,5000,False,100,False,10.0,False,10.0,2019-10-04 23:48:00,0,2019-10-05 00:16:00,Not Indicated,United States,False,
608c2936067f030d49d84bfb,6060a6e016b5b80d6d4345d0,"{'cash': {'available': True, 'budget': 500, 'minBudget': 100}, 'product': {'available': True, 'budget': 100, 'requestCC': False}, 'royalty': {'available': False, 'budget': 10}, 'equity': {'available': False, 'budget': 10}}",2021-07-01 19:47:00,2021-04-30 15:58:00,True,False,False,True,False,2021-07-01 19:47:00,True,500,True,100,False,10.0,False,10.0,2021-03-28 15:55:00,3,2021-10-05 16:45:00,10 - 49 employees,United States,True,0 days 00:00:00
609d8133fcd9350d861cba60,6060a6e016b5b80d6d4345d0,"{'cash': {'available': True, 'budget': 1500}, 'product': {'available': True, 'budget': 100, 'requestCC': False}, 'royalty': {'available': False, 'budget': 10}, 'equity': {'available': False, 'budget': 10}}",2021-05-28 18:48:00,2021-05-13 19:42:00,True,False,False,True,False,2021-05-28 18:48:00,True,1500,True,100,False,10.0,False,10.0,2021-03-28 15:55:00,3,2021-10-05 16:45:00,10 - 49 employees,United States,True,0 days 00:00:00
5d868c3501688c0dc6472a42,5d8689aa01688c0dc6472965,"{'cash': {'available': True, 'budget': 100000}, 'product': {'available': True, 'budget': 4500, 'requestCC': True}, 'royalty': {'available': True, 'budget': 100}, 'equity': {'available': True, 'budget': 89.5}}",2019-09-21 20:57:00,2019-09-21 20:46:00,False,False,True,False,False,,True,100000,True,4500,True,100.0,True,89.5,2019-09-21 20:35:00,0,2019-09-21 20:57:00,Not Indicated,United States,False,
5e0f9e62d381890dad3beeb0,5df8fa0b5479a90dd57e58a3,"{'cash': {'available': True, 'budget': 3000}, 'product': {'available': False, 'budget': 100}, 'royalty': {'available': False, 'budget': 10}, 'equity': {'available': False, 'budget': 10}}",2020-01-06 19:50:00,2020-01-03 20:04:00,True,False,False,True,False,2020-01-06 15:42:00,True,3000,False,100,False,10.0,False,10.0,2019-12-17 15:53:00,0,2021-03-23 21:04:00,Not Indicated,Canada,True,0 days 04:08:00
5ed29beeba3a2e0de71d88a6,5ed299d5aaf7450dc74412b9,"{'cash': {'available': True, 'budget': 3100}, 'product': {'available': True, 'budget': 100}, 'royalty': {'available': False, 'budget': 2.4}, 'equity': {'available': False, 'budget': 10}}",2020-05-30 18:04:00,2020-05-30 17:46:00,False,False,True,False,False,,True,3100,True,100,False,2.4,False,10.0,2020-05-30 17:37:00,0,2020-05-31 23:29:00,Not Indicated,United States,False,
5ebd9df6c928ac0dc6e8cb61,5e7badeaa9c0e70da29e1595,"{'cash': {'available': True, 'budget': 5000}, 'product': {'available': True, 'budget': 50}, 'royalty': {'available': False, 'budget': 10}, 'equity': {'available': False, 'budget': 10}}",2020-05-18 15:03:00,2020-05-14 19:37:00,True,False,False,False,False,2020-05-18 15:20:00,True,5000,True,50,False,10.0,False,10.0,2020-03-25 19:15:00,9,2021-10-18 16:37:00,Not Indicated,United States,True,-1 days +23:43:00
5e7072c9834ea00def751849,5e6b158690a42c0de428467e,"{'cash': {'available': True, 'budget': 5000}, 'product': {'available': False, 'budget': 100}, 'royalty': {'available': False, 'budget': 10}, 'equity': {'available': False, 'budget': 10}}",2020-03-17 06:48:00,2020-03-17 06:48:00,False,False,True,False,False,,True,5000,False,100,False,10.0,False,10.0,2020-03-13 05:09:00,0,2020-03-17 11:01:00,Not Indicated,India,False,
5ef53bc3a1ba840dbc4bac7d,5ef53a9732addc0dcce5be08,"{'cash': {'available': True, 'budget': 5000}, 'product': {'available': False, 'budget': 100}, 'royalty': {'available': False, 'budget': 10}, 'equity': {'available': False, 'budget': 10}}",2020-06-26 00:05:00,2020-06-26 00:05:00,False,False,True,False,False,,True,5000,False,100,False,10.0,False,10.0,2020-06-26 00:00:00,0,2020-06-26 00:05:00,Not Indicated,United States,False,
5e790eabbba5ce0de33cd960,5e6f9dd6a097a90ddd63bd48,"{'cash': {'available': True, 'budget': 0}, 'product': {'available': True, 'budget': 0}, 'royalty': {'available': False, 'budget': 0}, 'equity': {'available': False, 'budget': 0}}",2020-03-23 19:31:00,2020-03-23 19:31:00,False,False,True,False,False,,True,0,True,0,False,0.0,False,0.0,2020-03-16 15:40:00,0,2020-06-05 05:27:00,Not Indicated,United States,False,
5cffbac7aa9239460521496d,5ced481646ea1f5c72de4bf6,"{'cash': {'available': True, 'budget': 250}, 'product': {'available': True, 'budget': 300}, 'royalty': {'available': True, 'budget': 15}, 'equity': {'available': False, 'budget': 0}}",2019-06-27 15:23:00,2019-06-11 14:29:00,True,False,False,False,False,2019-06-11 21:08:00,True,250,True,300,True,15.0,False,0.0,2019-05-28 14:39:00,0,2019-10-07 16:33:00,Not Indicated,Canada,True,15 days 18:15:00
5e45b0dd8ac2680de7486180,5e45acf51f436b0de03679f3,"{'cash': {'available': True, 'budget': 1000}, 'product': {'available': True, 'budget': 450}, 'royalty': {'available': False, 'budget': 0}, 'equity': {'available': False, 'budget': 0}}",2020-02-14 17:10:00,2020-02-13 20:26:00,True,False,False,True,False,2020-02-14 17:05:00,True,1000,True,450,False,0.0,False,0.0,2020-02-13 20:09:00,0,2021-10-08 01:00:00,Not Indicated,United States,True,0 days 00:05:00
